job_id,cluster,model,dataset,world_size,submitted_ts,started_ts,end_ts,queued_sec,jct_sec,status
job-0d869b4fd666,clusterA,ResNet-18,CIFAR-100,2,1763488126.667973,1763513412.1425905,,25285.47461748123,,running
job-0d869b4fd666,clusterA,ResNet-18,CIFAR-100,2,1763488126.667973,1763513412.1425905,1763514200.8941221,25285.47461748123,788.7515316009521,completed
job-aa530d7d982e,clusterA,EfficientNetV2-S,MNIST,1,1763488135.8791697,1763514201.0301158,,26065.15094614029,,running
job-927122577ccd,clusterA,DenseNet-121,TinyImageNet,1,1763486790.3555791,1763500652.2368593,1763514244.2628505,13861.881280183792,13592.0259912014,completed
job-c6aaa0d5dce8,clusterB,DenseNet-121,TinyImageNet,4,1763487634.6863842,1763513412.1046197,1763515192.4800386,25777.41823554039,1780.3754189014435,completed
job-98d0283b376b,clusterB,DeepSpeech2,ARCTIC,4,1763488412.3476777,1763515193.3253512,,26780.97767353058,,running
job-f23acd42074b,clusterA,DistilBERT,SST-2,2,1763488417.3007452,1763515193.3638196,,26776.063074350357,,running
job-98d0283b376b,clusterB,DeepSpeech2,ARCTIC,4,1763488412.3476777,1763515193.3253512,1763515413.5999773,26780.97767353058,220.27462601661682,completed
job-cb69326130c3,clusterB,DeepSpeech2,ARCTIC,1,1763488424.2174268,1763515413.7404304,,26989.523003578186,,running
job-188262f92604,clusterB,DistilBERT,SST-2,2,1763488868.7947772,1763515413.9778128,,26545.183035612106,,running
job-cb69326130c3,clusterB,DeepSpeech2,ARCTIC,1,1763488424.2174268,1763515413.7404304,1763515665.1405904,26989.523003578186,251.400160074234,completed
job-2720edebd74d,clusterB,ResNet-50,CIFAR-10,2,1763489829.953397,1763515665.3608017,,25835.40740466118,,running
job-2720edebd74d,clusterB,ResNet-50,CIFAR-10,2,1763489829.953397,1763515665.3608017,1763517134.3847008,25835.40740466118,1469.0238990783691,completed
job-bd348cbbeb29,clusterB,DistilBERT,SST-2,1,1763489941.0502691,1763517135.1444569,,27194.09418773651,,running
job-bcecf5cd3e92,clusterB,DenseNet-121,TinyImageNet,1,1763490332.2205627,1763517135.1712918,,26802.9507291317,,running
job-5c8277534b02,clusterA,DenseNet-121,TinyImageNet,1,1763487602.348892,1763503371.3681126,1763517225.460383,15769.019220590591,13854.092270374298,completed
job-fb0fd8c4b738,clusterA,DistilBERT,SST-2,1,1763490378.1545365,1763517226.2984161,,26848.143879652023,,running
job-aa530d7d982e,clusterA,EfficientNetV2-S,MNIST,1,1763488135.8791697,1763514201.0301158,1763517857.8460565,26065.15094614029,3656.815940618515,completed
job-f23acd42074b,clusterA,DistilBERT,SST-2,2,1763488417.3007452,1763515193.3638196,1763518976.2244227,26776.063074350357,3782.860603094101,completed
job-bd348cbbeb29,clusterB,DistilBERT,SST-2,1,1763489941.0502691,1763517135.1444569,1763519494.44184,27194.09418773651,2359.297383069992,completed
job-fb0fd8c4b738,clusterA,DistilBERT,SST-2,1,1763490378.1545365,1763517226.2984161,1763521059.8844237,26848.143879652023,3833.5860075950623,completed
job-188262f92604,clusterB,DistilBERT,SST-2,2,1763488868.7947772,1763515413.9778128,1763521908.5426254,26545.183035612106,6494.564812660217,completed
job-bcecf5cd3e92,clusterB,DenseNet-121,TinyImageNet,1,1763490332.2205627,1763517135.1712918,1763523558.1351368,26802.9507291317,6422.963845014572,completed
